"","age","gender","country","education","income","ITM_001","ITM_002","ITM_003","ITM_004","ITM_005","ITM_006","ITM_007","ITM_008","ITM_009","ITM_010","ITM_011","ITM_012","ITM_013","ITM_014","ITM_015","ITM_016","ITM_017","ITM_018","ITM_019","ITM_020","ITM_021","ITM_022","ITM_023","ITM_024","ITM_025","ITM_026","ITM_027","ITM_028","ITM_029","ITM_030","ITM_031","ITM_032","ITM_033","ITM_034","ITM_035","ITM_036","ITM_037","ITM_038","ITM_039","ITM_040","ITM_041","ITM_042","ITM_043","ITM_044","ITM_045","ITM_046","ITM_047","ITM_048","ITM_049","ITM_050","ITM_051","ITM_052","ITM_053","ITM_054","ITM_055","ITM_056","ITM_057","ITM_058","ITM_059","ITM_060","ITM_061","ITM_062","ITM_063","ITM_064","ITM_065","ITM_066","ITM_067","ITM_068","ITM_069","ITM_070","ITM_071","ITM_072","ITM_073","ITM_074","ITM_075","ITM_076","ITM_077","ITM_078","ITM_079","ITM_080","ITM_081","ITM_082","ITM_083","ITM_084","ITM_085","ITM_086","ITM_087","ITM_088","ITM_089","ITM_090","ITM_091","ITM_092","ITM_093","ITM_094","ITM_095","ITM_096","ITM_097","ITM_098","ITM_099","ITM_100","ITM_101","ITM_102","ITM_103","ITM_104","ITM_105","ITM_106","ITM_107","ITM_108","ITM_109","ITM_110","ITM_111","ITM_112","ITM_113","ITM_114","ITM_115","ITM_116","ITM_117","ITM_118","ITM_119","ITM_120","ITM_121","ITM_122","ITM_123","ITM_124","ITM_125","ITM_126","ITM_127","ITM_128","ITM_129","ITM_130","ITM_131","ITM_132","ITM_133","ITM_134","ITM_135","ITM_136","ITM_137","ITM_138","ITM_139","ITM_140","ITM_141","ITM_142","ITM_143","ITM_144","ITM_145","ITM_146","ITM_147","ITM_148","ITM_149","ITM_150","ITM_151","ITM_152","ITM_153","ITM_154","ITM_155","ITM_156","ITM_157","ITM_158","ITM_159","ITM_160","ITM_161","ITM_162","ITM_163","ITM_164","ITM_165","ITM_166","ITM_167","ITM_168","ITM_169","ITM_170","ITM_171","ITM_172","ITM_173","ITM_174","ITM_175","ITM_176","ITM_177","ITM_178","ITM_179","ITM_180","ITM_181","ITM_182","ITM_183","ITM_184","ITM_185","ITM_186","ITM_187","ITM_188","ITM_189","ITM_190","ITM_191","ITM_192","ITM_193","ITM_194","ITM_195","ITM_196","ITM_197","ITM_198","ITM_199","ITM_200","ITM_201","ITM_202","ITM_203","ITM_204","ITM_205","ITM_206","ITM_207","ITM_208","ITM_209","ITM_210","ITM_211","ITM_212","ITM_213","ITM_214","ITM_215","ITM_216","ITM_217","ITM_218","ITM_219","ITM_220","ITM_221","ITM_222","ITM_223","ITM_224","ITM_225","ITM_226","ITM_227","ITM_228","ITM_229","ITM_230","ITM_231","ITM_232","ITM_233","ITM_234","ITM_235","ITM_236","ITM_237","ITM_238","ITM_239","ITM_240","ITM_241","ITM_242","ITM_243","ITM_244","ITM_245","ITM_246","ITM_247","ITM_248","ITM_249","Anxietate"
"22",66,"Male","us","Master","over 5001",6,4,3,6,6,1,4,6,6,4,6,6,5,6,5,3,6,6,6,5,6,5,6,6,6,6,6,6,6,4,6,2,4,6,4,6,6,4,6,6,6,6,2,2,6,1,6,6,6,6,6,5,6,4,5,6,4,4,6,6,6,5,4,5,6,6,6,6,6,6,6,5,2,6,6,4,6,4,6,5,2,5,6,6,6,6,6,5,5,5,6,4,6,6,4,6,6,5,2,6,5,5,6,4,5,4,6,6,6,6,1,6,5,6,6,5,2,6,6,6,5,6,6,1,6,6,6,6,4,5,5,4,5,5,5,6,5,4,1,2,6,1,6,5,4,4,6,4,4,5,6,6,6,6,6,4,6,1,4,6,6,5,4,5,3,6,6,5,5,4,6,6,2,4,4,1,6,4,6,2,6,6,6,6,6,6,5,6,6,2,5,5,5,6,6,6,4,6,6,6,5,6,6,5,5,1,6,6,5,6,6,5,6,5,2,2,6,6,6,6,1,6,4,6,6,4,4,6,6,6,6,4,4,5,5,4,6,6,6,6,6,6,6,6,6,6,6,6,6,92
"23",40,"Female","ro","Master","under 200",5,3,2,6,5,4,3,2,4,2,2,2,3,2,3,3,4,3,2,2,5,4,4,2,2,1,3,3,5,2,5,2,3,3,2,1,1,1,3,1,4,3,4,4,3,3,3,2,4,2,4,2,4,4,4,2,2,1,2,3,4,2,4,4,4,3,4,3,4,2,4,6,1,6,2,2,1,3,4,4,1,2,3,5,5,4,1,4,3,6,2,2,2,4,5,3,4,3,3,3,3,5,3,3,3,3,3,4,2,3,2,4,3,2,4,3,2,3,3,3,4,3,3,1,2,4,2,1,3,4,3,3,6,2,2,2,2,2,3,3,4,3,5,4,5,4,3,2,5,2,3,6,5,3,4,3,2,3,3,3,5,3,4,5,3,5,3,3,5,5,4,2,4,2,3,2,3,4,2,3,3,3,3,2,3,2,2,2,3,2,3,3,2,2,4,3,4,2,6,5,2,4,2,3,3,1,5,5,3,3,2,2,3,2,2,4,3,3,2,2,3,2,2,2,3,2,2,2,2,2,3,3,3,3,2,2,2,1,1,1,1,1,1,1,6,1,6,1,1,60
"24",37,"Female","ro","College","501-1000",5,4,3,4,4,4,5,3,5,4,2,3,3,2,3,4,4,3,3,4,5,2,3,4,3,2,5,5,5,4,5,6,2,3,2,2,2,2,3,3,4,3,3,3,3,3,5,2,2,3,3,3,3,2,3,2,4,2,4,3,2,2,5,3,4,1,3,4,4,4,5,3,2,5,5,4,3,5,3,3,3,4,2,5,3,4,2,3,5,4,2,4,3,4,4,3,3,4,2,4,4,4,4,6,5,2,4,3,2,5,2,5,3,2,4,3,3,5,3,4,5,2,5,1,2,5,5,4,4,5,4,4,5,5,5,3,3,2,2,5,4,2,5,3,4,5,4,3,5,3,5,3,3,4,3,2,3,5,5,4,4,2,5,4,4,5,5,3,2,4,5,4,4,2,3,4,2,2,4,5,4,3,2,3,3,3,4,2,3,4,4,4,3,4,2,4,5,5,5,4,6,3,3,2,4,1,4,3,4,3,2,3,4,4,5,5,4,3,5,3,2,3,3,4,3,2,2,1,1,1,5,3,3,2,2,5,1,1,1,1,1,1,1,1,6,6,6,1,6,62
"25",36,"Female","gb","Master","2001-3000",6,5,6,6,6,6,1,6,6,4,5,5,4,5,2,3,6,5,6,4,2,6,6,5,6,6,6,5,6,3,6,4,4,4,4,6,6,4,6,6,3,5,5,3,5,4,2,4,6,6,4,5,5,4,6,3,5,5,4,5,6,4,5,5,4,4,4,5,5,4,4,5,3,4,4,5,4,6,6,4,5,5,5,6,5,5,4,5,4,6,5,5,5,5,6,4,5,4,5,5,2,5,5,5,3,5,4,4,4,2,4,4,5,5,4,6,4,4,6,4,4,4,5,1,5,5,5,4,5,5,5,4,5,2,5,5,4,4,5,5,4,3,5,4,5,5,5,4,4,4,5,5,4,5,5,4,4,3,5,5,5,4,4,6,4,6,6,6,4,1,4,4,6,5,4,4,5,5,6,4,4,5,5,5,5,5,5,4,4,5,5,5,5,4,5,4,6,5,6,5,4,5,5,4,4,1,6,6,5,5,4,5,6,5,5,4,5,5,5,4,4,4,4,5,5,4,4,4,3,4,5,5,4,6,5,3,4,6,6,6,6,6,6,6,6,1,1,6,6,94
"26",47,"Female","it","High school","201-500",6,4,6,6,6,4,6,6,6,5,4,4,3,2,6,5,6,6,5,5,6,5,5,6,5,4,5,4,2,1,6,5,2,5,2,1,5,6,5,6,5,1,3,6,5,6,6,4,5,6,5,6,5,2,6,3,5,1,3,3,6,6,6,6,6,5,4,6,5,6,6,5,2,3,2,5,3,5,3,5,5,5,4,4,6,2,6,3,4,6,3,5,6,6,6,3,3,2,5,3,6,4,5,5,5,5,3,3,2,6,3,6,4,6,4,6,6,3,5,3,4,6,5,1,3,4,6,4,5,4,3,5,6,6,4,2,2,6,6,4,4,2,6,6,6,5,3,3,6,5,6,6,6,4,5,1,2,4,2,2,6,4,3,3,6,4,6,4,5,5,6,5,2,3,4,5,6,4,3,3,6,5,5,3,5,5,4,3,5,6,5,4,3,3,4,4,5,6,4,6,4,5,4,4,4,1,3,6,5,4,3,4,5,5,4,6,4,5,5,3,4,3,5,4,6,2,3,5,4,4,6,6,4,4,6,4,4,6,6,6,6,6,1,6,1,6,6,6,6,91
"27",28,"Female","ro","College","2001-3000",4,6,6,4,4,6,4,4,6,6,5,3,3,4,5,6,6,4,6,6,2,4,6,6,6,3,6,5,6,5,6,6,3,4,6,3,6,4,4,4,5,3,3,6,6,3,4,3,6,3,4,4,6,4,5,3,3,5,6,6,6,4,5,6,5,2,5,6,6,6,6,4,2,6,6,6,1,6,6,4,3,6,4,6,6,6,4,6,6,6,5,6,3,4,6,6,6,6,3,6,4,6,6,6,6,5,6,4,1,4,4,4,5,5,2,6,6,6,6,6,6,6,6,1,5,4,2,5,5,6,6,4,6,2,4,6,6,4,6,6,5,6,6,5,6,5,5,6,6,6,6,6,4,4,6,6,4,4,6,4,4,4,4,6,6,6,6,6,4,4,4,6,6,6,4,6,4,6,6,6,4,3,4,5,6,6,6,4,6,1,4,6,6,6,6,6,6,6,4,6,6,6,6,5,6,1,6,4,6,6,5,5,6,6,6,4,6,6,6,2,2,6,6,6,6,6,5,4,2,3,6,6,4,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,102
"28",22,"Female","ro","High school","201-500",4,5,6,4,5,6,5,6,6,5,5,3,5,4,6,6,6,5,5,5,5,5,6,6,6,5,6,5,6,5,6,5,4,6,6,6,5,4,6,4,6,4,5,6,6,4,4,5,5,6,5,5,5,5,6,5,5,3,6,5,6,5,4,4,5,6,2,5,5,4,6,6,6,5,5,6,4,6,5,5,5,5,5,4,5,6,5,5,5,4,5,5,5,5,6,5,6,6,6,5,5,5,5,5,5,6,5,6,5,5,4,5,6,5,6,6,5,5,6,5,5,4,5,1,6,6,5,4,5,5,5,5,6,5,5,4,5,5,4,6,5,5,5,6,5,6,6,5,5,4,5,6,4,6,5,4,4,5,5,5,5,5,5,6,6,6,6,6,4,4,5,6,5,4,4,4,6,5,5,6,5,6,6,4,5,6,5,5,5,6,6,5,6,5,4,5,5,5,5,5,5,6,6,5,5,6,5,6,6,4,5,6,6,6,4,4,5,5,5,4,5,4,4,5,5,5,4,4,5,6,4,5,5,6,5,5,5,6,6,1,6,6,6,6,6,6,6,6,6,100
"29",26,"Female","ro","PhD","501-1000",6,2,3,5,6,3,6,6,6,3,6,3,3,5,2,3,6,2,3,4,6,6,4,6,4,5,6,6,6,4,6,2,4,4,2,5,6,3,3,4,6,6,3,6,3,4,6,2,5,6,5,5,6,2,6,4,5,3,3,6,5,6,6,6,5,3,4,6,5,4,6,5,1,4,6,2,2,5,6,6,5,4,2,6,4,4,4,4,6,5,6,6,3,6,6,6,6,3,2,6,6,5,6,2,1,3,2,5,2,6,2,6,5,6,6,6,5,2,4,4,6,5,5,1,6,6,6,2,5,4,4,6,4,4,3,2,2,3,5,2,1,2,6,3,6,6,3,1,5,6,3,6,6,3,4,3,3,5,4,5,5,2,2,4,1,6,5,6,3,5,3,3,5,2,3,4,6,3,6,2,6,4,6,6,5,5,2,3,5,4,5,2,5,3,3,3,5,5,5,5,2,6,5,3,3,1,4,5,4,6,3,6,4,4,5,6,5,6,5,3,5,1,3,4,6,3,3,3,5,3,5,5,5,6,6,2,5,6,6,6,6,6,1,6,6,1,6,1,6,87
"30",26,"Male","ro","College","under 200",6,3,5,6,6,5,5,6,6,6,6,2,5,2,3,6,6,5,6,4,5,3,4,4,5,5,6,5,4,6,5,5,6,6,5,3,3,6,6,5,5,5,6,5,6,5,3,3,4,5,4,4,5,2,5,4,6,2,4,5,3,4,6,6,6,4,5,6,5,3,5,6,1,5,4,3,4,5,4,4,5,5,6,5,6,6,4,5,5,4,4,3,5,5,5,4,5,5,2,6,5,5,5,6,6,5,3,5,5,3,3,5,4,6,5,6,5,5,6,6,4,6,5,1,5,6,5,4,5,5,5,4,5,5,5,5,5,6,6,6,5,4,5,5,4,5,6,4,3,4,5,5,6,5,5,3,5,4,5,3,5,3,4,6,5,5,5,5,2,5,5,5,6,5,4,3,4,3,4,5,6,6,5,3,5,5,6,5,5,3,5,4,3,5,4,6,4,5,5,5,5,4,5,4,3,2,5,4,6,3,5,5,5,4,5,5,5,6,4,5,6,2,5,6,5,2,5,4,2,4,5,5,4,5,4,5,2,1,1,1,1,6,1,6,6,1,6,1,6,90
"31",26,"Female","ro","Master","501-1000",3,5,6,3,2,3,2,6,6,3,2,2,5,4,5,5,4,5,6,2,2,6,6,4,6,3,1,5,5,5,5,4,3,2,3,1,2,6,5,5,5,3,5,6,4,3,1,4,3,2,6,3,5,1,5,4,2,3,6,6,5,4,6,6,6,1,2,6,4,2,4,4,3,5,6,5,5,5,2,4,6,5,4,4,3,5,5,3,2,4,3,4,5,5,6,3,6,4,2,3,4,5,6,3,2,3,5,4,3,2,2,6,6,6,4,6,3,4,5,4,6,4,6,1,5,5,5,4,6,6,6,6,5,3,5,4,5,4,3,4,6,5,3,4,5,4,4,6,6,5,5,6,5,3,2,4,3,4,4,4,3,3,1,5,3,4,6,4,4,4,3,2,2,3,4,3,6,5,5,3,5,5,3,3,6,6,5,2,3,1,3,5,5,3,5,4,4,6,4,6,3,5,4,2,3,1,3,6,6,3,3,5,6,6,4,4,4,6,5,5,4,5,4,5,5,3,4,4,2,1,5,5,3,2,5,3,3,6,6,6,6,6,1,6,6,6,1,6,6,92
"32",29,"Male","gb","High school","2001-3000",6,4,6,6,5,2,5,6,6,4,6,4,5,6,6,6,6,2,4,5,6,5,5,3,6,6,6,5,5,5,6,6,4,5,3,4,6,6,6,5,4,5,5,6,6,5,3,4,5,6,5,6,6,6,6,4,5,2,6,3,6,6,6,5,5,5,5,6,6,5,6,6,6,5,5,4,3,5,4,6,5,5,6,4,6,6,6,6,6,6,5,5,5,6,6,6,1,5,5,6,5,5,5,6,4,4,5,6,6,6,3,4,5,6,5,6,6,5,3,4,4,6,5,1,3,5,5,5,4,5,5,5,6,6,6,6,6,4,4,4,2,5,6,4,5,6,6,4,5,6,6,6,6,6,5,5,5,6,5,4,6,6,6,3,3,6,6,6,4,6,4,4,4,5,4,1,6,3,5,4,6,6,6,6,6,6,6,5,6,6,6,4,3,4,5,6,6,6,6,6,5,4,6,4,6,1,6,6,6,3,6,3,4,4,4,6,4,5,5,4,5,2,6,6,6,6,5,6,5,6,6,2,4,6,6,4,4,1,6,6,6,6,6,6,6,6,6,6,6,97
"33",42,"Female","br","Master","2001-3000",4,5,5,5,5,5,4,5,5,4,3,5,4,6,4,4,6,5,5,4,4,5,4,4,2,4,5,5,6,4,6,4,4,5,4,5,6,4,5,5,6,4,4,4,5,5,4,4,5,6,6,6,5,5,4,4,5,4,6,6,6,5,5,5,5,6,6,5,5,6,5,6,5,4,4,5,4,4,5,5,5,5,5,4,5,6,5,5,5,5,4,6,5,5,6,5,5,5,6,5,5,5,5,5,5,4,4,4,4,5,4,4,5,5,4,5,5,5,6,5,4,5,5,3,5,5,5,6,6,5,5,4,6,5,5,5,5,5,5,5,3,4,5,5,5,6,5,5,6,6,5,6,5,5,4,4,4,5,6,6,5,5,4,6,5,6,6,5,5,2,4,4,5,4,5,5,6,5,6,5,5,6,6,6,5,6,5,5,5,6,5,4,4,5,5,5,5,5,6,6,5,6,5,5,4,4,5,6,6,5,5,5,5,5,5,5,5,5,6,4,4,5,5,5,5,6,4,4,4,6,6,6,6,5,6,4,6,6,6,6,6,6,1,6,6,6,6,6,6,96
"34",39,"Male","gb","High school","3001-5000",5,3,4,4,2,3,3,4,4,6,4,3,2,3,4,4,4,3,4,2,2,3,2,1,4,3,3,4,6,5,5,5,4,5,5,5,3,5,4,3,5,1,5,4,4,4,3,2,5,4,5,4,3,1,2,3,4,2,5,4,4,1,3,3,3,1,4,3,2,5,5,4,2,2,3,2,2,3,2,3,5,5,4,3,3,3,2,2,2,1,2,2,2,2,1,2,2,3,4,4,5,4,6,5,5,3,2,5,1,3,2,4,2,3,4,3,2,3,4,3,4,2,3,1,3,5,4,4,3,4,4,5,4,3,4,4,4,3,4,3,2,3,3,2,5,6,5,2,5,4,5,4,6,3,4,3,3,4,4,2,3,2,3,5,4,4,4,2,3,3,4,5,5,3,5,2,5,2,3,5,6,4,5,3,3,5,5,3,4,4,5,4,2,3,3,4,4,4,4,4,4,3,3,5,2,1,2,6,5,3,4,3,3,4,5,5,4,5,5,2,6,3,4,5,5,5,3,1,5,4,2,1,6,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,6,64
"35",46,"Female","ro","High school","201-500",4,1,5,5,5,2,4,6,5,4,5,1,3,4,3,4,2,4,5,2,2,2,4,2,4,2,5,5,4,5,4,2,2,2,3,1,2,4,5,4,4,4,3,2,5,5,3,4,5,6,5,3,5,6,5,2,4,2,5,2,1,3,5,4,5,4,2,5,6,5,4,3,1,2,4,2,4,3,3,4,5,5,5,6,3,5,2,5,1,5,2,5,4,5,3,5,2,4,5,5,4,4,2,5,4,2,5,4,4,4,2,5,4,5,5,4,6,4,5,4,4,5,2,1,6,5,4,5,5,6,5,2,6,1,5,3,4,4,6,4,1,4,6,6,5,3,5,5,3,2,5,4,4,5,5,2,3,3,6,4,6,2,5,5,4,2,4,6,3,3,5,6,5,1,3,5,4,1,5,5,4,5,5,1,5,5,5,5,4,5,4,4,4,5,6,4,4,4,4,5,4,4,5,4,3,2,5,3,6,4,4,5,5,5,5,5,3,5,5,4,5,5,5,3,5,3,4,5,3,3,5,5,2,4,5,4,4,1,1,1,6,1,1,6,6,1,1,6,1,73
"36",44,"Female","gb","College","over 5001",6,2,5,6,5,5,3,4,5,6,5,3,5,3,5,6,6,3,6,1,5,4,6,3,5,6,5,4,6,5,6,6,3,6,3,3,4,6,5,5,1,5,4,4,5,3,4,3,6,4,5,4,6,2,4,3,5,1,6,6,2,4,6,4,6,5,6,4,6,3,6,2,2,5,5,2,4,5,3,4,5,6,6,5,6,5,5,4,5,5,4,3,6,5,5,5,3,6,3,6,2,5,3,4,6,3,3,5,2,4,2,2,5,5,5,5,3,5,6,5,3,4,5,1,4,4,3,4,4,5,5,4,4,3,4,3,5,6,4,6,3,2,5,2,4,5,5,2,2,5,4,3,6,5,6,3,1,6,6,2,5,2,2,5,5,6,4,4,6,1,6,5,5,2,4,3,4,2,2,5,6,5,5,5,5,5,5,2,6,5,4,5,5,5,1,4,4,6,6,4,5,4,3,4,5,1,4,4,5,5,2,2,4,4,4,6,6,4,4,3,5,1,4,5,4,3,4,5,3,2,5,5,4,5,5,5,2,1,1,1,6,6,1,6,6,1,1,1,1,86
"37",27,"Female","gb","Master","1001-2000",4,2,5,4,5,4,3,4,5,5,4,3,4,4,5,5,6,3,5,3,5,4,6,4,2,4,3,4,5,5,4,5,4,5,5,4,4,4,5,4,4,5,4,4,5,5,4,4,3,4,3,4,5,3,5,3,4,2,2,2,4,4,5,4,6,3,4,5,2,5,5,3,4,5,5,4,4,5,5,3,3,4,5,5,5,4,3,4,5,4,3,4,4,5,3,3,2,4,3,4,5,4,4,4,5,4,4,4,3,4,5,5,4,5,4,3,4,4,4,5,3,4,4,2,5,5,5,4,4,5,5,4,5,4,3,4,4,4,6,5,4,4,3,6,5,3,5,3,3,6,4,4,4,4,5,4,4,3,5,5,5,4,4,5,4,6,5,4,5,4,5,5,4,3,3,4,3,2,4,4,4,4,5,4,4,5,5,4,4,3,4,5,3,4,5,5,5,5,4,5,4,5,4,4,5,3,4,5,5,4,4,4,4,4,4,5,3,5,4,4,5,4,4,5,5,3,3,4,4,4,5,5,5,4,4,4,4,6,1,1,6,6,1,6,6,6,6,6,6,83
"38",46,"Female","gb","Master","over 5001",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,5,6,6,1,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,1,6,109
"39",47,"Male","us","PhD","3001-5000",6,5,5,6,5,6,5,6,6,5,6,6,5,6,5,6,6,5,6,4,3,6,6,6,6,5,6,4,6,5,6,4,6,5,4,6,6,6,5,5,6,4,6,6,6,4,5,3,6,6,5,4,6,3,6,4,5,6,6,5,6,5,6,6,6,6,3,6,5,6,6,6,3,2,5,4,4,6,6,5,5,6,6,6,5,5,4,4,2,5,4,4,5,6,6,6,4,6,3,5,5,5,6,6,5,6,5,5,5,5,4,5,6,6,6,6,6,5,6,5,5,5,4,1,5,6,6,5,6,6,5,5,5,3,5,5,4,5,5,6,4,5,5,5,6,5,6,5,6,6,6,6,5,5,5,1,3,5,5,5,6,4,5,6,5,6,6,6,4,4,5,6,6,5,5,5,6,5,6,5,5,6,4,5,5,6,5,4,6,4,5,5,5,5,6,6,6,6,6,3,6,5,5,5,4,1,6,5,6,6,5,4,6,5,6,5,6,6,6,5,5,4,6,6,6,6,4,5,5,6,6,6,3,6,5,4,4,6,6,1,6,6,1,6,6,6,6,1,6,104
"40",19,"Female","ro","High school","201-500",3,5,5,5,6,5,5,5,5,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,3,4,6,6,6,6,6,6,6,6,6,6,5,4,6,6,6,4,6,5,5,5,2,6,5,5,5,4,6,5,6,5,5,6,5,6,5,5,6,6,6,6,6,6,6,6,5,6,5,6,6,6,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,3,6,4,6,6,6,6,6,6,5,6,6,5,6,6,6,6,5,6,6,6,6,6,6,5,3,6,6,6,4,6,6,6,6,6,6,6,6,4,6,5,6,4,5,5,6,6,5,6,6,6,5,6,6,6,6,6,3,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,4,6,6,6,5,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,1,6,6,1,1,6,6,110
"41",32,"Female","ro","College","201-500",5,2,5,5,6,4,6,4,6,5,5,2,4,5,6,3,2,4,5,2,5,3,5,4,2,3,5,4,6,2,5,5,5,5,6,5,5,5,6,4,5,3,6,3,4,5,6,6,4,4,4,5,5,4,4,4,5,3,5,3,5,5,5,5,5,3,3,5,5,5,5,5,3,5,3,4,4,5,3,2,2,5,6,5,6,5,4,5,5,6,5,5,5,5,5,5,5,5,4,5,6,5,4,4,5,5,4,3,5,4,3,3,3,4,4,2,5,5,4,5,4,6,4,4,5,5,5,5,5,4,5,4,6,5,5,5,4,5,4,5,3,4,6,6,6,6,5,4,4,5,5,4,5,4,4,2,4,4,4,5,5,4,5,5,5,2,4,5,6,5,5,5,4,4,3,3,3,3,3,4,4,2,2,4,4,4,4,4,5,5,5,4,3,3,5,4,5,4,6,6,5,5,5,4,4,4,4,5,4,4,4,4,4,3,3,4,5,6,4,3,5,2,5,4,4,3,4,4,4,3,5,4,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,1,68
"42",45,"Female","us","High school",NA,2,6,4,5,5,1,5,5,5,2,4,4,6,6,2,6,5,2,4,4,6,4,3,3,2,3,2,5,2,5,6,2,4,2,5,1,1,4,4,4,5,5,2,1,6,2,2,4,4,3,2,1,3,3,5,4,4,2,2,5,4,2,5,1,6,5,1,6,2,4,4,2,1,6,5,4,5,5,5,4,4,3,5,1,5,6,4,3,1,5,2,4,4,6,2,4,3,2,5,6,2,6,4,4,2,1,5,2,4,2,2,5,5,5,5,3,2,5,1,2,6,5,6,5,1,6,6,4,4,2,6,2,5,5,4,4,1,1,3,6,2,5,6,4,4,3,4,4,4,2,5,5,6,5,2,1,5,1,2,2,4,4,5,4,4,5,2,4,4,6,1,4,5,2,2,4,2,1,1,2,4,4,2,2,1,2,5,4,4,4,5,4,6,3,2,1,1,1,5,4,2,2,1,1,4,1,6,5,2,4,2,2,2,2,4,4,6,5,5,4,2,2,2,5,5,2,1,1,1,4,4,1,1,4,4,2,1,1,1,1,1,6,1,1,6,1,1,1,1,64
"43",24,"Female","ro","College","201-500",6,5,5,6,6,5,5,5,6,6,6,4,5,4,3,6,6,5,5,5,6,6,5,5,6,5,6,6,6,5,6,6,5,5,4,6,5,5,6,5,5,6,4,6,5,4,4,4,5,6,5,4,6,6,6,4,5,4,6,5,6,5,6,6,6,6,5,6,4,5,5,5,6,5,6,6,4,6,5,6,6,6,5,5,6,5,5,6,5,6,5,5,6,6,5,6,6,6,6,6,5,5,5,5,6,6,5,3,5,4,4,6,5,6,6,4,4,5,5,6,5,5,5,2,5,6,5,4,5,5,6,2,5,4,5,4,6,6,5,6,1,5,6,5,6,6,6,5,6,6,5,6,5,6,6,5,4,6,6,5,6,6,4,5,5,6,6,6,2,6,6,6,6,5,5,5,6,6,6,6,6,6,5,2,6,6,6,4,6,6,5,5,4,5,5,6,5,5,6,6,6,6,5,6,5,2,6,6,6,5,6,6,5,5,6,6,5,6,6,5,4,5,4,5,6,6,5,5,5,6,6,6,4,6,5,5,4,1,1,1,6,6,1,6,6,6,6,6,6,97
"44",24,"Female","ro","Master","under 200",5,3,6,5,6,6,6,6,5,4,4,2,4,3,2,3,5,5,5,3,4,5,4,4,3,5,4,4,5,5,6,3,4,5,5,4,3,4,5,4,3,4,5,4,4,5,3,4,5,5,4,4,5,4,4,4,5,3,5,5,6,3,4,4,6,4,5,5,5,2,5,4,4,5,5,4,3,3,4,5,4,5,5,5,4,5,5,5,3,5,4,4,5,5,4,5,4,3,5,4,5,5,4,5,3,4,3,3,4,3,4,5,5,5,5,3,4,5,5,5,4,5,5,1,6,5,3,6,4,5,5,2,4,3,5,5,5,5,5,2,5,3,5,3,4,4,5,4,5,4,4,5,5,5,4,3,5,3,5,4,4,4,4,6,3,5,6,5,5,4,5,4,6,4,4,4,4,3,4,3,5,4,4,4,5,5,5,5,5,3,4,5,5,4,4,5,5,4,3,5,3,3,4,4,4,2,4,4,6,4,3,4,4,5,5,5,5,5,5,4,4,4,4,5,5,3,4,4,3,3,5,5,4,4,3,4,2,1,1,1,6,6,1,6,6,1,1,1,6,86
"45",62,"Male","za","College","3001-5000",4,5,5,5,6,5,5,6,5,4,5,4,5,4,6,6,6,6,6,3,4,5,5,3,5,5,6,6,5,4,5,6,6,5,4,5,5,6,5,5,5,3,5,6,5,5,4,3,4,6,5,5,5,4,5,6,5,2,4,4,4,5,6,5,6,5,3,6,6,5,5,4,1,5,5,5,5,5,4,4,4,4,5,6,5,5,5,4,5,4,5,5,5,5,5,6,5,6,4,5,6,5,4,5,6,3,5,5,4,6,4,6,5,5,6,5,4,5,5,5,5,5,5,2,5,5,5,5,6,6,6,4,6,5,2,5,5,5,5,6,5,2,5,6,6,6,5,4,5,5,5,6,4,5,6,4,6,5,5,5,5,5,5,5,6,6,6,6,6,5,4,5,5,5,5,5,5,5,4,6,4,2,5,5,5,5,5,4,5,4,5,5,5,5,5,6,6,6,5,6,6,5,5,5,5,1,4,4,5,5,5,5,3,4,5,5,6,6,5,5,5,6,4,4,5,6,2,5,5,5,5,4,4,6,6,5,5,6,1,1,6,1,1,6,6,6,1,1,6,96
